date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2006-03-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,75158.33,63.42
2006-03-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,33854.17,28.57
2006-03-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,74892.86,63.2
2006-03-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,79333.33,66.95
2006-04-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,20545.45,17.34
2006-04-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,73785.71,62.27
2006-04-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,49136.36,41.47
2006-04-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,27727.27,23.4
2006-04-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,81785.71,69.02
2006-04-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,57318.18,48.37
2006-04-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,24727.27,20.87
2006-04-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,102142.86,86.2
2006-04-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,50545.45,42.65
2006-04-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,34750,29.32
2006-04-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,53875,45.46
2006-04-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,31209.09,26.34
2006-04-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,72875,61.5
2006-04-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,33522.73,28.29
2006-04-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,33262.5,28.07
2006-04-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,106250,89.66
2006-04-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,60000,50.63
2006-04-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,36833.33,31.08
2006-04-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,94285.71,79.57
2006-04-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,67687.5,57.12
2006-04-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,15050,12.7
2006-04-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,101312.5,85.5
2006-04-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,49850,42.07
2006-04-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,34812.5,29.38
2006-04-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,80625,68.04
2006-04-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,75000,63.29
2006-04-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,25937.5,21.89
2006-04-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,82125,69.3
2006-04-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,48437.5,40.88
2006-04-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,36743.75,31.01
2006-04-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,89375,75.42
2006-04-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,75312.5,63.55
2006-04-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,43375,36.6
2006-04-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,91250,77
2006-04-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,67812.5,57.23
2006-04-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,35500,29.96
2006-04-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,78750,66.46
2006-04-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,69625,58.76
2006-04-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,34906.25,29.46
2006-04-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,76875,64.87
2006-04-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,70375,59.39
2006-04-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,35156.25,29.67
2006-04-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,91187.5,76.95
2006-04-15,Singida,Singida Urban,Singida,94,-4.82,34.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,69687.5,58.81
2006-04-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,34562.5,29.17
2006-04-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,77500,65.4
2006-04-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,75750,63.92
2006-04-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,36875,31.12
2006-04-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,81375,68.67
2006-04-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,69875,58.97
2006-05-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,18461.54,15.58
2006-05-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,106375,89.77
2006-05-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,52346.15,44.17
2006-05-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,24846.15,20.97
2006-05-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,91666.67,77.36
2006-05-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,20907.69,17.64
2006-05-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,85125,71.84
2006-05-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,50884.62,42.94
2006-05-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,32083.33,27.07
2006-05-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,95083.33,80.24
2006-05-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,45791.67,38.64
2006-05-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,27965.38,23.6
2006-05-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,84166.67,71.03
2006-05-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,37153.85,31.35
2006-05-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,30875,26.05
2006-05-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,119375,100.74
2006-05-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,65625,55.38
2006-05-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,23636.36,19.95
2006-05-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,86666.67,73.14
2006-05-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,66958.33,56.5
2006-05-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,12625,10.65
2006-05-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,103666.67,87.48
2006-05-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,50125,42.3
2006-05-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,37895.83,31.98
2006-05-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,81916.67,69.13
2006-05-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,68583.33,57.88
2006-05-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,22354.17,18.86
2006-05-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,89625,75.63
2006-05-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,52208.33,44.06
2006-05-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,34404.17,29.03
2006-05-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,92291.67,77.88
2006-05-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,69520.83,58.67
2006-05-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,24050,20.3
2006-05-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,82045.45,69.24
2006-05-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,39166.67,33.05
2006-05-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,78416.67,66.17
2006-05-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,68833.33,58.09
2006-05-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,34083.33,28.76
2006-05-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,85791.67,72.4
2006-05-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,57416.67,48.45
2006-05-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,90950,76.75
2006-05-15,Singida,Singida Urban,Singida,94,-4.82,34.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,63541.67,53.62
2006-05-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,28190.91,23.79
2006-05-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,72272.73,60.99
2006-05-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,69954.55,59.03
2006-05-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,35545.45,3
2006-05-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,79613.64,67.18
2006-05-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,64000,54.01
2006-06-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,18166.67,15.33
2006-06-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,77791.67,65.65
2006-06-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,56375,47.57
2006-06-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,17750,14.98
2006-06-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,80833.33,68.21
2006-06-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,21166.67,17.86
2006-06-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,89583.33,75.6
2006-06-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,55000,46.41
2006-06-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,27750,23.42
2006-06-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,81666.67,68.92
2006-06-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,38000,32.07
2006-06-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,25247,21.31
2006-06-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,77500,65.4
2006-06-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,40645.83,34.3
2006-06-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,27825,23.48
2006-06-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,76666.67,64.7
2006-06-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,61458.33,51.86
2006-06-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,19333.33,16.32
2006-06-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,64125,54.11
2006-06-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,62291.67,52.57
2006-06-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,17916.67,15.12
2006-06-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,87291.67,73.66
2006-06-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,60958.33,51.44
2006-06-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,35333.33,29.82
2006-06-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,77666.67,65.54
2006-06-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,50625,42.72
2006-06-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,17291.67,14.59
2006-06-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,69187.5,58.39
2006-06-15,Mbeya,Mbeya Urban,Mwanjelwa,88,-8.9,33.45,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,52729.17,44.5
2006-06-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,28825,24.32
2006-06-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,85000,71.73
2006-06-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,56208.33,47.43
2006-06-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,29000,24.47
2006-06-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,60583.33,51.13
2006-06-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,32916.67,27.78
2006-06-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,74958.33,63.26
2006-06-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,57000,48.1
2006-06-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,29750,25.11
2006-06-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,67333.33,56.82
2006-06-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,50041.67,42.23
2006-06-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,75416.67,63.64
2006-06-15,Singida,Singida Urban,Singida,94,-4.82,34.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,50208.33,42.37
2006-06-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,26916.67,22.71
2006-06-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,61461.54,51.87
2006-06-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,51875,43.78
2006-06-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,27000,22.78
2006-06-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,75333.33,63.57
2006-06-15,Tanga,Tanga,Tanga / Mgandini,97,-5.07,39.1,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,43500,36.71
2006-07-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,18333.33,15.47
2006-07-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,72318.18,61.03
2006-07-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,57000,48.1
2006-07-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,18750,15.82
2006-07-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,74772.73,63.1
2006-07-15,Dar-es-salaam,Ilala,Dar Es Salaam,83,-6.8,39.28,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,60625,51.16
2006-07-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,19500,16.46
2006-07-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,79772.73,67.32
2006-07-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,70000,59.07
2006-07-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,26136.36,22.06
2006-07-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,78181.82,65.98
2006-07-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,36000,30.38
2006-07-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,26338.38,22.23
2006-07-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,70181.82,59.23
2006-07-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,48125,40.61
2006-07-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,26663.64,22.5
2006-07-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,72136.36,60.87
2006-07-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,59318.18,50.06
2006-07-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,14950,12.62
2006-07-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,63136.36,53.28
2006-07-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,57750,48.73
2006-07-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,16733.33,14.12
2006-07-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,75900,64.05
2006-07-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,61843.75,52.19
2006-07-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,23800,20.08
2006-07-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,70400,59.41
